127.0.0.1 - - [23/Sep/2021:20:53:59 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/img/hero/hero-bg.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "POST /semiProject/topList HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/place_upFiles/2021-09-22-0461782.jpg HTTP/1.1" 200 67193
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/place_upFiles/2021-09-21-2337740.jpg HTTP/1.1" 200 261832
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/place_upFiles/2021-09-22-0472311.jpg HTTP/1.1" 200 164994
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:00 +0900] "GET /semiProject/resources/fonts/ElegantIcons.woff HTTP/1.1" 200 63664
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:02 +0900] "POST /semiProject/topList HTTP/1.1" 200 1044
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:03 +0900] "GET /semiProject/views/member/login.jsp HTTP/1.1" 200 19648
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:03 +0900] "GET /semiProject/resources/css/myInfo.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:20:54:03 +0900] "GET /semiProject/resources/img/gyeongbokgung-palace.jpg HTTP/1.1" 304 -
